7.677078247070312e-05, 109333, 0
0.01818680763244629, 109333, 0
0.024183034896850586, 109333, 0
0.029808521270751953, 109333, 7
0.03609275817871094, 109334, 7
0.04141044616699219, 109335, 12
0.047730445861816406, 109336, 33
0.053751468658447266, 109338, 187
0.06568455696105957, 109341, 261
0.0708930492401123, 109343, 277
0.0770883560180664, 109346, 325
0.08244013786315918, 109348, 354
0.08867335319519043, 109350, 377
0.09502077102661133, 109353, 398
0.10038471221923828, 109354, 422
0.1075284481048584, 109358, 442
0.11302638053894043, 109361, 461
0.11876559257507324, 109364, 473
0.1250896453857422, 109367, 491
0.13044118881225586, 109369, 503
0.13656401634216309, 109372, 515
0.14193940162658691, 109376, 524
0.1480107307434082, 109379, 531
0.15403532981872559, 109382, 539
0.16040372848510742, 109386, 550
0.1667170524597168, 109389, 558
0.17210650444030762, 109392, 574
0.17817163467407227, 109396, 583
0.18421602249145508, 109400, 589
0.18984675407409668, 109403, 592
0.19612717628479004, 109407, 593
0.20147132873535156, 109410, 596
0.20833230018615723, 109414, 598
0.21456503868103027, 109418, 605
0.21985387802124023, 109421, 610
0.2263166904449463, 109425, 613
0.23170089721679688, 109429, 612
0.2377641201019287, 109432, 617
0.24376511573791504, 109436, 623
0.24901461601257324, 109440, 628
0.2610592842102051, 109448, 636
0.267519474029541, 109452, 632
0.27300238609313965, 109456, 630
0.278972864151001, 109459, 634
0.2861793041229248, 109463, 638
0.29152536392211914, 109467, 637
0.2976193428039551, 109471, 640
0.3036768436431885, 109474, 643
0.30898141860961914, 109478, 643
0.3165569305419922, 109482, 642
0.32189226150512695, 109486, 649
0.3279595375061035, 109490, 654
0.3339548110961914, 109494, 653
0.33948397636413574, 109498, 651
0.345935583114624, 109502, 645
0.3510570526123047, 109506, 645
0.35709404945373535, 109510, 648
0.3640902042388916, 109514, 650
0.36959052085876465, 109518, 654
0.3758218288421631, 109521, 653
0.38101911544799805, 109525, 656
0.38707590103149414, 109529, 657
0.39243221282958984, 109533, 655
0.3984997272491455, 109536, 661
0.4049701690673828, 109541, 659
0.4102747440338135, 109544, 659
0.4170680046081543, 109549, 653
0.4224202632904053, 109553, 649
0.42848682403564453, 109556, 652
0.43469882011413574, 109561, 656
0.43997788429260254, 109563, 658
0.4464232921600342, 109568, 662
0.45178747177124023, 109571, 659
0.46385717391967773, 109579, 659
0.46961021423339844, 109583, 662
0.4760410785675049, 109587, 659
0.48142313957214355, 109591, 659
0.4876675605773926, 109595, 655
0.49370384216308594, 109599, 655
0.49901366233825684, 109603, 654
0.5054435729980469, 109607, 658
0.5106015205383301, 109610, 662
0.5176684856414795, 109615, 666
0.5237109661102295, 109619, 663
0.5303542613983154, 109623, 660
0.5365560054779053, 109627, 659
0.5418858528137207, 109631, 661
0.5479474067687988, 109634, 661
0.5539789199829102, 109638, 658
0.5595300197601318, 109642, 657
0.5665726661682129, 109646, 656
0.5719389915466309, 109650, 659
0.5781497955322266, 109654, 662
0.5841522216796875, 109658, 666
0.5898103713989258, 109662, 665
0.5961203575134277, 109666, 664
0.60146164894104, 109670, 657
0.6075229644775391, 109674, 657
0.6130354404449463, 109678, 656
0.6198232173919678, 109682, 659
0.6261260509490967, 109686, 661
0.6314654350280762, 109690, 656
0.6375162601470947, 109694, 657
0.6430079936981201, 109698, 658
0.6489651203155518, 109702, 663
0.6554374694824219, 109706, 664
0.6605639457702637, 109709, 665
0.6677141189575195, 109714, 660
0.6737384796142578, 109718, 660
0.6789677143096924, 109722, 656
0.6854434013366699, 109726, 656
0.6905770301818848, 109728, 658
0.6967101097106934, 109732, 660
0.7020847797393799, 109736, 661
0.7083237171173096, 109740, 662
0.7145669460296631, 109744, 659
0.7208948135375977, 109750, 664
0.7269382476806641, 109754, 667
0.732269287109375, 109758, 665
0.7383482456207275, 109760, 664
0.7445683479309082, 109764, 660
0.7498588562011719, 109768, 654
0.7561366558074951, 109772, 657
0.7614514827728271, 109776, 657
0.7685251235961914, 109780, 664
0.7747995853424072, 109786, 666
0.780092716217041, 109788, 662
0.7864596843719482, 109792, 662
0.7918293476104736, 109796, 662
0.7979321479797363, 109800, 663
0.8039462566375732, 109804, 663
0.8094191551208496, 109808, 663
0.8156280517578125, 109812, 660
0.8218488693237305, 109816, 656
0.8281054496765137, 109820, 660
0.8341214656829834, 109824, 662
0.8398091793060303, 109828, 666
0.8460850715637207, 109832, 666
0.8514692783355713, 109836, 666
0.8610312938690186, 109842, 660
0.8674955368041992, 109846, 662
0.8743138313293457, 109852, 662
0.8800053596496582, 109854, 661
0.8865687847137451, 109858, 659
0.8919510841369629, 109862, 655
0.8980343341827393, 109866, 655
0.9041383266448975, 109870, 663
0.90966796875, 109874, 669
0.9158320426940918, 109878, 667
0.9220254421234131, 109882, 668
0.9280784130096436, 109886, 661
0.9341163635253906, 109890, 659
0.9396681785583496, 109894, 660
0.9460830688476562, 109898, 662
0.9514410495758057, 109902, 662
0.9575245380401611, 109906, 662
0.9630146026611328, 109910, 659
0.9690535068511963, 109914, 661
0.9764246940612793, 109918, 667
0.9818212985992432, 109922, 669
0.9878635406494141, 109926, 668
0.9939274787902832, 109930, 664
0.9994544982910156, 109934, 661
1.005833387374878, 109938, 658
